CustomerID,Recency,Frequency,Monetary,Cluster
14133.0,129,3,0.0,1
14135.0,1,15,0.0,3
14138.0,1,2,0.0,1
14139.0,45,1,0.0,1
14140.0,3,2,0.0,1
14141.0,2,4,0.0,1
14142.0,372,1,0.0,0
14143.0,133,1,0.0,1
14145.0,46,4,0.0,1
14146.0,8,5,0.0,1
14147.0,77,2,0.0,1
14148.0,233,1,0.0,0
14149.0,220,1,0.0,0
14150.0,35,2,0.0,1
14152.0,74,2,0.0,1
14154.0,238,2,0.0,0
14155.0,265,1,0.0,0
14157.0,19,2,0.0,1
14158.0,39,1,0.0,1
14159.0,19,11,0.0,1
14161.0,215,3,0.0,0
14162.0,173,2,0.0,0
14163.0,86,4,0.0,1
14164.0,70,2,0.0,1
14165.0,275,1,0.0,0
14167.0,38,4,0.0,1
14171.0,97,1,0.0,1
14173.0,10,4,0.0,1
14174.0,32,1,0.0,1
14175.0,59,3,0.0,1
14176.0,296,4,0.0,0
14177.0,85,4,0.0,1
14178.0,8,7,0.0,1
14179.0,40,2,0.0,1
14180.0,10,25,0.0,3
14184.0,66,1,0.0,1
14185.0,330,1,0.0,0
14188.0,30,6,0.0,1
14189.0,1,15,0.0,3
14191.0,1,13,0.0,3
14193.0,67,2,0.0,1
14194.0,4,21,0.0,3
14195.0,201,2,0.0,0
14196.0,106,1,0.0,1
14198.0,17,4,0.0,1
14199.0,217,1,0.0,0
14201.0,59,7,0.0,1
14204.0,1,1,0.0,1
14205.0,16,2,0.0,1
14206.0,238,1,0.0,0
14208.0,94,1,0.0,1
14209.0,10,6,0.0,1
14210.0,105,6,0.0,1
14211.0,52,9,0.0,1
14212.0,89,1,0.0,1
14214.0,30,5,0.0,1
14215.0,11,6,0.0,1
14216.0,2,4,0.0,1
14217.0,1,17,0.0,3
14218.0,42,1,0.0,1
14219.0,3,1,0.0,1
14220.0,246,2,0.0,0
14221.0,41,9,0.0,1
14222.0,176,1,0.0,0
14223.0,91,3,0.0,1
14224.0,109,4,0.0,1
14226.0,28,5,0.0,1
14227.0,25,10,0.0,1
14229.0,51,3,0.0,1
14231.0,183,3,0.0,0
14232.0,42,5,0.0,1
14233.0,48,4,0.0,1
14234.0,21,4,0.0,1
14235.0,74,5,0.0,1
14236.0,80,2,0.0,1
14237.0,372,1,0.0,0
14238.0,325,1,0.0,0
14239.0,42,11,0.0,1
14240.0,29,2,0.0,1
14241.0,183,1,0.0,0
14242.0,234,2,0.0,0
14243.0,8,10,0.0,1
14245.0,219,2,0.0,0
14246.0,110,3,0.0,1
14247.0,277,1,0.0,0
14248.0,317,1,0.0,0
14250.0,6,3,0.0,1
14251.0,1,5,0.0,1
14256.0,259,2,0.0,0
14257.0,63,5,0.0,1
14258.0,8,9,0.0,1
14259.0,141,1,0.0,1
14261.0,50,2,0.0,1
14262.0,7,8,0.0,1
14264.0,154,2,0.0,0
14267.0,162,3,0.0,0
14270.0,331,1,0.0,0
14271.0,225,1,0.0,0
14272.0,73,2,0.0,1
14273.0,50,4,0.0,1
14276.0,98,3,0.0,1
14280.0,196,1,0.0,0
14282.0,2,15,0.0,3
14284.0,30,2,0.0,1
14285.0,20,4,0.0,1
14286.0,23,3,0.0,1
14287.0,7,3,0.0,1
14288.0,212,1,0.0,0
14289.0,8,6,0.0,1
14290.0,10,5,0.0,1
14291.0,1,11,0.0,1
14292.0,7,9,0.0,1
14293.0,2,4,0.0,1
14295.0,39,1,0.0,1
14297.0,17,4,0.0,1
14298.0,7,44,0.0,3
14299.0,7,9,0.0,1
14300.0,18,1,0.0,1
14301.0,116,1,0.0,1
14304.0,222,1,0.0,0
14305.0,70,3,0.0,1
14306.0,50,2,0.0,1
14307.0,88,6,0.0,1
14309.0,7,9,0.0,1
14311.0,242,1,0.0,0
14312.0,46,6,0.0,1
14314.0,106,1,0.0,1
14315.0,44,6,0.0,1
14317.0,64,1,0.0,1
14320.0,206,2,0.0,0
14321.0,10,5,0.0,1
14323.0,114,2,0.0,1
14326.0,241,1,0.0,0
14327.0,162,1,0.0,0
14329.0,16,7,0.0,1
14331.0,123,2,0.0,1
14332.0,22,3,0.0,1
14333.0,67,1,0.0,1
14334.0,16,8,0.0,1
14336.0,16,4,0.0,1
14338.0,160,2,0.0,0
14339.0,242,1,0.0,0
14340.0,218,1,0.0,0
14341.0,44,8,0.0,1
14342.0,20,4,0.0,1
14344.0,126,8,0.0,1
14345.0,38,1,0.0,1
14346.0,120,2,0.0,1
14348.0,259,1,0.0,0
14349.0,9,1,0.0,1
14350.0,273,1,0.0,0
14351.0,164,1,0.0,0
14352.0,156,4,0.0,0
14353.0,214,1,0.0,0
14354.0,5,2,0.0,1
14355.0,365,1,0.0,0
14356.0,79,2,0.0,1
14357.0,42,1,0.0,1
14359.0,18,3,0.0,1
14360.0,31,4,0.0,1
14362.0,21,1,0.0,1
14364.0,108,8,0.0,1
14367.0,7,16,0.0,3
14368.0,319,1,0.0,0
14371.0,294,1,0.0,0
14373.0,357,1,0.0,0
14375.0,184,1,0.0,0
14377.0,190,2,0.0,0
14379.0,43,2,0.0,1
14381.0,51,1,0.0,1
14382.0,25,1,0.0,1
14383.0,37,3,0.0,1
14385.0,8,3,0.0,1
14386.0,296,1,0.0,0
14387.0,32,3,0.0,1
14388.0,9,8,0.0,1
14389.0,64,2,0.0,1
14390.0,9,9,0.0,1
14393.0,217,1,0.0,0
14395.0,1,9,0.0,1
14396.0,64,2,0.0,1
14397.0,2,19,0.0,3
14400.0,148,1,0.0,0
14401.0,3,13,0.0,3
14403.0,129,4,0.0,1
14404.0,33,6,0.0,1
14406.0,118,1,0.0,1
14407.0,106,6,0.0,1
14408.0,10,7,0.0,1
14409.0,70,6,0.0,1
14410.0,91,9,0.0,1
14411.0,310,1,0.0,0
14412.0,42,2,0.0,1
14413.0,361,1,0.0,0
14414.0,91,7,0.0,1
14415.0,0,13,0.0,3
14416.0,21,2,0.0,1
14418.0,3,3,0.0,1
14419.0,10,6,0.0,1
14420.0,98,1,0.0,1
14421.0,56,2,0.0,1
14422.0,0,6,0.0,1
14423.0,217,1,0.0,0
14424.0,17,1,0.0,1
14426.0,23,10,0.0,1
14427.0,49,2,0.0,1
14428.0,6,5,0.0,1
14431.0,302,1,0.0,0
14432.0,9,6,0.0,1
14434.0,21,6,0.0,1
14436.0,98,1,0.0,1
14437.0,365,1,0.0,0
14438.0,305,1,0.0,0
14440.0,7,5,0.0,1
14441.0,0,4,0.0,1
14443.0,53,4,0.0,1
14446.0,0,4,0.0,1
14447.0,18,5,0.0,1
14448.0,8,2,0.0,1
14449.0,18,4,0.0,1
14450.0,180,3,0.0,0
14451.0,59,2,0.0,1
14452.0,10,2,0.0,1
14453.0,189,1,0.0,0
14456.0,4,9,0.0,1
14457.0,310,1,0.0,0
14459.0,154,1,0.0,0
14460.0,109,3,0.0,1
14461.0,147,3,0.0,0
14462.0,65,11,0.0,1
14463.0,97,3,0.0,1
14465.0,246,3,0.0,0
14466.0,28,7,0.0,1
14467.0,17,4,0.0,1
14470.0,11,2,0.0,1
14472.0,103,8,0.0,1
14473.0,73,2,0.0,1
14474.0,45,1,0.0,1
14475.0,71,3,0.0,1
14476.0,256,1,0.0,0
14477.0,19,4,0.0,1
14479.0,253,2,0.0,0
14480.0,10,1,0.0,1
14481.0,164,2,0.0,0
14482.0,17,6,0.0,1
14483.0,281,1,0.0,0
14484.0,49,1,0.0,1
14485.0,38,1,0.0,1
14487.0,26,6,0.0,1
14488.0,67,1,0.0,1
14489.0,206,1,0.0,0
14491.0,174,2,0.0,0
14493.0,6,5,0.0,1
14494.0,25,1,0.0,1
14495.0,50,2,0.0,1
14496.0,311,2,0.0,0
14497.0,308,1,0.0,0
14498.0,42,5,0.0,1
14499.0,25,3,0.0,1
14500.0,87,3,0.0,1
14501.0,183,2,0.0,0
14502.0,19,11,0.0,1
14503.0,2,6,0.0,1
14504.0,46,4,0.0,1
14505.0,16,8,0.0,1
14506.0,16,5,0.0,1
14507.0,23,6,0.0,1
14508.0,21,2,0.0,1
14511.0,10,5,0.0,1
14512.0,187,2,0.0,0
14513.0,100,3,0.0,1
14514.0,60,3,0.0,1
14515.0,17,6,0.0,1
14517.0,32,2,0.0,1
14518.0,63,1,0.0,1
14520.0,1,2,0.0,1
14522.0,23,4,0.0,1
14523.0,107,1,0.0,1
14524.0,31,9,0.0,1
14525.0,19,9,0.0,1
14527.0,2,55,0.0,3
14528.0,36,1,0.0,1
14529.0,59,3,0.0,1
14530.0,25,6,0.0,1
14532.0,235,4,0.0,0
14533.0,24,7,0.0,1
14534.0,2,18,0.0,3
14535.0,59,3,0.0,1
14536.0,259,1,0.0,0
14537.0,57,1,0.0,1
14538.0,64,2,0.0,1
14539.0,15,2,0.0,1
14540.0,9,3,0.0,1
14541.0,58,8,0.0,1
14542.0,185,1,0.0,0
14543.0,28,16,0.0,3
14544.0,23,2,0.0,1
14546.0,4,5,0.0,1
14547.0,3,8,0.0,1
14548.0,150,2,0.0,0
14549.0,310,1,0.0,0
14550.0,10,2,0.0,1
14551.0,17,2,0.0,1
14552.0,151,1,0.0,0
14553.0,18,5,0.0,1
14554.0,9,4,0.0,1
14555.0,56,2,0.0,1
14557.0,84,1,0.0,1
14560.0,6,22,0.0,3
14561.0,75,3,0.0,1
14562.0,3,18,0.0,3
14565.0,95,4,0.0,1
14567.0,56,2,0.0,1
14569.0,0,1,0.0,1
14570.0,280,2,0.0,0
14572.0,2,7,0.0,1
14573.0,179,9,0.0,0
14576.0,371,1,0.0,0
14577.0,12,4,0.0,1
14578.0,2,1,0.0,1
14581.0,16,1,0.0,1
14582.0,40,1,0.0,1
14583.0,5,5,0.0,1
14584.0,168,4,0.0,0
14585.0,49,1,0.0,1
14586.0,276,1,0.0,0
14587.0,18,9,0.0,1
14589.0,371,1,0.0,0
14591.0,14,4,0.0,1
14592.0,34,3,0.0,1
14593.0,21,3,0.0,1
14594.0,6,2,0.0,1
14595.0,19,6,0.0,1
14597.0,10,2,0.0,1
14598.0,43,1,0.0,1
14600.0,305,1,0.0,0
14601.0,10,1,0.0,1
14603.0,274,1,0.0,0
14606.0,0,93,0.0,2
14607.0,15,14,0.0,3
14608.0,3,4,0.0,1
14609.0,71,4,0.0,1
14616.0,242,3,0.0,0
14618.0,8,3,0.0,1
14619.0,245,1,0.0,0
14620.0,205,2,0.0,0
14621.0,0,5,0.0,1
14622.0,184,1,0.0,0
14623.0,31,5,0.0,1
14624.0,56,2,0.0,1
14625.0,195,2,0.0,0
14626.0,23,4,0.0,1
14628.0,90,2,0.0,1
14629.0,3,2,0.0,1
14631.0,50,3,0.0,1
14632.0,262,1,0.0,0
14633.0,265,1,0.0,0
14636.0,35,2,0.0,1
14638.0,50,1,0.0,1
14639.0,51,6,0.0,1
14640.0,23,6,0.0,1
14641.0,21,1,0.0,1
14642.0,58,1,0.0,1
14643.0,169,2,0.0,0
14644.0,67,2,0.0,1
14645.0,156,2,0.0,0
14647.0,200,1,0.0,0
14649.0,4,4,0.0,1
14651.0,66,2,0.0,1
14652.0,76,1,0.0,1
14653.0,0,7,0.0,1
14655.0,7,4,0.0,1
14656.0,168,2,0.0,0
14657.0,17,4,0.0,1
14658.0,4,2,0.0,1
14659.0,8,9,0.0,1
14660.0,86,2,0.0,1
14661.0,26,1,0.0,1
14662.0,28,4,0.0,1
14664.0,19,2,0.0,1
14665.0,60,5,0.0,1
14666.0,23,1,0.0,1
14667.0,10,25,0.0,3
14669.0,241,3,0.0,0
14670.0,279,2,0.0,0
14672.0,234,2,0.0,0
14673.0,2,5,0.0,1
14675.0,15,1,0.0,1
14676.0,30,6,0.0,1
14680.0,24,16,0.0,3
14681.0,70,3,0.0,1
14682.0,187,2,0.0,0
14684.0,25,5,0.0,1
14687.0,106,1,0.0,1
14688.0,7,21,0.0,3
14689.0,208,1,0.0,0
14690.0,43,2,0.0,1
14691.0,30,5,0.0,1
14692.0,136,4,0.0,1
14693.0,263,1,0.0,0
14696.0,3,7,0.0,1
14697.0,217,2,0.0,0
14698.0,1,5,0.0,1
14699.0,213,1,0.0,0
14700.0,31,3,0.0,1
14701.0,10,9,0.0,1
14702.0,0,17,0.0,3
14703.0,14,1,0.0,1
14704.0,10,9,0.0,1
14705.0,198,1,0.0,0
14708.0,2,3,0.0,1
14709.0,14,13,0.0,3
14710.0,13,4,0.0,1
14711.0,9,11,0.0,1
14712.0,28,3,0.0,1
14713.0,8,11,0.0,1
14714.0,23,1,0.0,1
14715.0,24,4,0.0,1
14716.0,42,2,0.0,1
14719.0,1,5,0.0,1
14720.0,5,3,0.0,1
14722.0,146,1,0.0,0
14723.0,9,6,0.0,1
14725.0,24,1,0.0,1
14727.0,273,1,0.0,0
14729.0,373,1,0.0,0
14730.0,0,8,0.0,1
14731.0,46,3,0.0,1
14732.0,7,8,0.0,1
14733.0,15,12,0.0,1
14735.0,3,32,0.0,3
14737.0,3,3,0.0,1
14738.0,42,7,0.0,1
14739.0,3,7,0.0,1
14740.0,196,3,0.0,0
14741.0,11,6,0.0,1
14744.0,15,7,0.0,1
14745.0,112,5,0.0,1
14747.0,248,1,0.0,0
14748.0,28,5,0.0,1
14752.0,43,1,0.0,1
14753.0,86,1,0.0,1
14754.0,44,2,0.0,1
14755.0,9,11,0.0,1
14756.0,14,1,0.0,1
14757.0,74,1,0.0,1
14758.0,144,4,0.0,1
14759.0,4,3,0.0,1
14760.0,296,1,0.0,0
14761.0,58,2,0.0,1
14762.0,263,1,0.0,0
14764.0,46,1,0.0,1
14765.0,28,3,0.0,1
14766.0,7,6,0.0,1
14768.0,16,2,0.0,1
14769.0,2,8,0.0,1
14770.0,231,2,0.0,0
14772.0,111,1,0.0,1
14775.0,57,3,0.0,1
14776.0,50,11,0.0,1
14778.0,126,2,0.0,1
14779.0,280,3,0.0,0
14780.0,54,2,0.0,1
14782.0,319,1,0.0,0
14784.0,25,2,0.0,1
14785.0,9,2,0.0,1
14788.0,6,2,0.0,1
14789.0,28,1,0.0,1
14790.0,16,4,0.0,1
14792.0,63,1,0.0,1
14793.0,20,1,0.0,1
14794.0,2,7,0.0,1
14795.0,165,1,0.0,0
14796.0,0,17,0.0,3
14798.0,52,3,0.0,1
14799.0,50,1,0.0,1
14800.0,47,12,0.0,1
14801.0,60,1,0.0,1
14803.0,161,3,0.0,0
14804.0,8,1,0.0,1
14805.0,14,4,0.0,1
14806.0,74,1,0.0,1
14808.0,39,8,0.0,1
14810.0,40,11,0.0,1
14813.0,369,2,0.0,0
14815.0,36,2,0.0,1
14816.0,196,1,0.0,0
14817.0,199,2,0.0,0
14818.0,73,3,0.0,1
14819.0,63,2,0.0,1
14820.0,20,4,0.0,1
14821.0,366,1,0.0,0
14823.0,179,3,0.0,0
14824.0,9,4,0.0,1
14825.0,3,12,0.0,1
14828.0,196,3,0.0,0
14829.0,28,4,0.0,1
14830.0,52,1,0.0,1
14834.0,17,6,0.0,1
14836.0,9,3,0.0,1
14837.0,89,4,0.0,1
14840.0,267,1,0.0,0
14841.0,52,6,0.0,1
14842.0,43,4,0.0,1
14844.0,63,4,0.0,1
14847.0,148,1,0.0,0
14849.0,21,25,0.0,3
14850.0,311,1,0.0,0
14851.0,22,2,0.0,1
14852.0,57,6,0.0,1
14853.0,23,2,0.0,1
14854.0,77,7,0.0,1
14855.0,118,2,0.0,1
14856.0,35,3,0.0,1
14857.0,59,2,0.0,1
14859.0,12,4,0.0,1
14860.0,18,1,0.0,1
14861.0,51,1,0.0,1
14862.0,25,2,0.0,1
14863.0,28,1,0.0,1
14865.0,6,2,0.0,1
14866.0,10,12,0.0,1
14867.0,185,3,0.0,0
14868.0,2,8,0.0,1
14869.0,8,2,0.0,1
14870.0,261,1,0.0,0
14871.0,2,4,0.0,1
14873.0,209,1,0.0,0
14875.0,107,2,0.0,1
14878.0,12,9,0.0,1
14880.0,76,3,0.0,1
14881.0,19,1,0.0,1
14882.0,26,2,0.0,1
14883.0,18,6,0.0,1
14885.0,131,1,0.0,1
14886.0,252,1,0.0,0
14887.0,78,1,0.0,1
14888.0,206,1,0.0,0
14889.0,335,1,0.0,0
14890.0,253,1,0.0,0
14891.0,147,2,0.0,0
14893.0,9,2,0.0,1
14894.0,84,1,0.0,1
14895.0,7,20,0.0,3
14896.0,204,2,0.0,0
14897.0,7,4,0.0,1
14898.0,22,6,0.0,1
14901.0,10,9,0.0,1
14902.0,25,1,0.0,1
14903.0,20,5,0.0,1
14904.0,1,2,0.0,1
14905.0,157,2,0.0,0
14907.0,2,7,0.0,1
14908.0,73,1,0.0,1
14910.0,2,4,0.0,1
14913.0,35,4,0.0,1
14915.0,90,2,0.0,1
14916.0,70,4,0.0,1
14918.0,115,2,0.0,1
14920.0,212,2,0.0,0
14921.0,29,2,0.0,1
14923.0,50,1,0.0,1
14924.0,245,1,0.0,0
14929.0,31,1,0.0,1
14944.0,29,12,0.0,1
14946.0,13,1,0.0,1
14947.0,71,2,0.0,1
14948.0,22,6,0.0,1
14950.0,18,1,0.0,1
14951.0,78,1,0.0,1
14952.0,59,11,0.0,1
14953.0,24,1,0.0,1
14954.0,11,1,0.0,1
14957.0,252,1,0.0,0
14958.0,146,3,0.0,0
14959.0,63,4,0.0,1
14960.0,7,2,0.0,1
14961.0,10,9,0.0,1
14962.0,270,1,0.0,0
14963.0,9,5,0.0,1
14964.0,246,1,0.0,0
14965.0,95,2,0.0,1
14966.0,14,1,0.0,1
14967.0,49,1,0.0,1
14968.0,29,1,0.0,1
14970.0,67,4,0.0,1
14971.0,34,3,0.0,1
14972.0,127,1,0.0,1
14973.0,106,3,0.0,1
14974.0,36,1,0.0,1
14975.0,56,1,0.0,1
14976.0,56,7,0.0,1
14978.0,71,5,0.0,1
14981.0,245,1,0.0,0
14984.0,18,2,0.0,1
14985.0,197,2,0.0,0
14987.0,15,2,0.0,1
14988.0,211,1,0.0,0
14995.0,38,2,0.0,1
14997.0,45,3,0.0,1
14998.0,169,2,0.0,0
15000.0,47,1,0.0,1
15002.0,115,4,0.0,1
15004.0,146,1,0.0,0
15005.0,15,28,0.0,3
15006.0,50,1,0.0,1
15007.0,158,1,0.0,0
15009.0,11,3,0.0,1
15010.0,35,1,0.0,1
15012.0,53,2,0.0,1
15014.0,42,2,0.0,1
15016.0,172,1,0.0,0
15017.0,33,1,0.0,1
15018.0,38,3,0.0,1
15019.0,266,1,0.0,0
15021.0,8,9,0.0,1
15022.0,11,4,0.0,1
15023.0,2,11,0.0,1
15024.0,9,10,0.0,1
15025.0,32,1,0.0,1
15026.0,79,3,0.0,1
15027.0,30,4,0.0,1
15028.0,7,4,0.0,1
15030.0,71,2,0.0,1
15031.0,3,4,0.0,1
15032.0,255,3,0.0,0
15033.0,4,10,0.0,1
15034.0,15,8,0.0,1
15035.0,89,1,0.0,1
15036.0,71,3,0.0,1
15038.0,58,6,0.0,1
15039.0,9,47,0.0,3
15041.0,169,1,0.0,0
15042.0,198,1,0.0,0
15043.0,30,1,0.0,1
15044.0,18,17,0.0,3
15045.0,151,2,0.0,0
15046.0,8,15,0.0,3
15047.0,269,1,0.0,0
15048.0,64,4,0.0,1
15049.0,273,1,0.0,0
15050.0,24,3,0.0,1
15051.0,22,3,0.0,1
15052.0,318,1,0.0,0
15053.0,4,3,0.0,1
15054.0,11,2,0.0,1
15057.0,274,2,0.0,0
15058.0,24,11,0.0,1
15059.0,40,9,0.0,1
15060.0,7,4,0.0,1
15061.0,3,48,0.0,3
15062.0,70,4,0.0,1
15063.0,212,1,0.0,0
15065.0,37,4,0.0,1
15066.0,52,1,0.0,1
15067.0,77,3,0.0,1
15068.0,45,2,0.0,1
15069.0,178,1,0.0,0
15070.0,372,1,0.0,0
15071.0,93,2,0.0,1
15073.0,9,3,0.0,1
15074.0,104,1,0.0,1
15075.0,77,1,0.0,1
15076.0,172,1,0.0,0
15078.0,6,32,0.0,3
15079.0,212,4,0.0,0
15081.0,21,5,0.0,1
15083.0,256,1,0.0,0
15087.0,281,1,0.0,0
15088.0,20,2,0.0,1
15089.0,9,6,0.0,1
15090.0,307,1,0.0,0
15091.0,67,1,0.0,1
15092.0,214,2,0.0,0
15093.0,17,6,0.0,1
15095.0,103,4,0.0,1
15096.0,42,1,0.0,1
15097.0,3,1,0.0,1
15098.0,181,3,0.0,0
15099.0,83,1,0.0,1
15100.0,333,3,0.0,0
15101.0,8,2,0.0,1
15103.0,30,2,0.0,1
15104.0,196,2,0.0,0
15105.0,17,7,0.0,1
15106.0,17,5,0.0,1
15107.0,310,6,0.0,0
15109.0,245,1,0.0,0
15110.0,23,4,0.0,1
15111.0,28,3,0.0,1
15113.0,9,3,0.0,1
15114.0,29,10,0.0,1
15115.0,17,1,0.0,1
15116.0,17,4,0.0,1
15117.0,14,5,0.0,1
15118.0,133,1,0.0,1
15119.0,245,1,0.0,0
15120.0,133,1,0.0,1
15121.0,49,2,0.0,1
15122.0,113,3,0.0,1
15123.0,6,2,0.0,1
15124.0,22,2,0.0,1
15125.0,24,15,0.0,3
15127.0,65,1,0.0,1
15128.0,59,4,0.0,1
15129.0,49,11,0.0,1
15130.0,169,1,0.0,0
15132.0,17,5,0.0,1
15133.0,127,3,0.0,1
15134.0,14,8,0.0,1
15135.0,238,1,0.0,0
15136.0,2,4,0.0,1
15139.0,239,2,0.0,0
15140.0,51,7,0.0,1
15142.0,45,1,0.0,1
15143.0,225,1,0.0,0
15144.0,7,17,0.0,3
15145.0,3,4,0.0,1
15146.0,164,2,0.0,0
15147.0,239,1,0.0,0
15148.0,10,1,0.0,1
15149.0,133,1,0.0,1
15150.0,16,10,0.0,1
15152.0,9,13,0.0,3
15153.0,30,1,0.0,1
15154.0,74,1,0.0,1
15156.0,0,3,0.0,1
15157.0,3,3,0.0,1
15158.0,44,1,0.0,1
15159.0,1,30,0.0,3
15160.0,356,1,0.0,0
15163.0,17,2,0.0,1
15164.0,68,3,0.0,1
15165.0,372,1,0.0,0
15167.0,320,1,0.0,0
15168.0,25,1,0.0,1
15171.0,330,1,0.0,0
15172.0,8,5,0.0,1
15174.0,322,1,0.0,0
15175.0,71,1,0.0,1
15178.0,259,1,0.0,0
15179.0,17,5,0.0,1
15180.0,366,1,0.0,0
15181.0,65,3,0.0,1
15182.0,153,2,0.0,0
15184.0,28,2,0.0,1
15185.0,69,1,0.0,1
15186.0,13,2,0.0,1
15187.0,1,16,0.0,3
15189.0,0,41,0.0,3
15192.0,119,3,0.0,1
15193.0,60,1,0.0,1
15194.0,2,15,0.0,3
15195.0,2,1,0.0,1
15197.0,10,3,0.0,1
15198.0,91,2,0.0,1
15199.0,58,4,0.0,1
15201.0,86,5,0.0,1
15203.0,25,6,0.0,1
15204.0,356,1,0.0,0
15205.0,84,2,0.0,1
15206.0,9,4,0.0,1
15208.0,0,5,0.0,1
15210.0,224,1,0.0,0
15211.0,59,2,0.0,1
15212.0,240,1,0.0,0
15213.0,318,2,0.0,0
15214.0,1,8,0.0,1
15215.0,46,3,0.0,1
15216.0,87,1,0.0,1
15218.0,10,11,0.0,1
15219.0,175,1,0.0,0
15220.0,51,6,0.0,1
15221.0,365,1,0.0,0
15222.0,318,1,0.0,0
15223.0,225,2,0.0,0
15224.0,357,2,0.0,0
15225.0,233,1,0.0,0
15226.0,310,1,0.0,0
15227.0,36,5,0.0,1
15228.0,65,4,0.0,1
15230.0,238,2,0.0,0
15232.0,112,2,0.0,1
15234.0,276,1,0.0,0
15235.0,217,12,0.0,0
15236.0,298,1,0.0,0
15237.0,1,4,0.0,1
15238.0,28,3,0.0,1
15239.0,9,2,0.0,1
15240.0,44,5,0.0,1
15241.0,66,8,0.0,1
15243.0,73,1,0.0,1
15244.0,64,2,0.0,1
15245.0,133,3,0.0,1
15246.0,237,2,0.0,0
15247.0,121,1,0.0,1
15249.0,31,13,0.0,3
15251.0,8,11,0.0,1
15252.0,35,2,0.0,1
15253.0,15,5,0.0,1
15254.0,126,1,0.0,1
15255.0,66,1,0.0,1
15256.0,148,1,0.0,0
15257.0,282,1,0.0,0
15258.0,168,2,0.0,0
15260.0,99,7,0.0,1
15261.0,134,1,0.0,1
15262.0,323,1,0.0,0
15263.0,106,1,0.0,1
15264.0,63,1,0.0,1
15265.0,150,2,0.0,0
15266.0,337,1,0.0,0
15267.0,21,5,0.0,1
15269.0,23,1,0.0,1
15270.0,15,7,0.0,1
15271.0,6,15,0.0,3
15272.0,56,2,0.0,1
15274.0,3,2,0.0,1
15275.0,37,1,0.0,1
15276.0,65,1,0.0,1
15277.0,46,1,0.0,1
15279.0,354,1,0.0,0
15280.0,171,1,0.0,0
15281.0,58,9,0.0,1
15286.0,49,1,0.0,1
15287.0,21,2,0.0,1
15288.0,42,5,0.0,1
15289.0,28,3,0.0,1
15290.0,4,18,0.0,3
15291.0,25,15,0.0,3
15292.0,200,1,0.0,0
15296.0,50,6,0.0,1
15297.0,9,3,0.0,1
15298.0,1,12,0.0,1
15299.0,66,7,0.0,1
15300.0,63,1,0.0,1
15301.0,50,12,0.0,1
15303.0,289,1,0.0,0
15304.0,60,8,0.0,1
15306.0,63,3,0.0,1
15307.0,95,1,0.0,1
15308.0,273,1,0.0,0
15311.0,0,91,0.0,2
15312.0,74,4,0.0,1
15313.0,109,1,0.0,1
15314.0,198,1,0.0,0
15315.0,63,2,0.0,1
15316.0,326,1,0.0,0
15318.0,3,1,0.0,1
15319.0,283,1,0.0,0
15320.0,43,1,0.0,1
15321.0,70,3,0.0,1
15322.0,85,1,0.0,1
15325.0,103,1,0.0,1
15326.0,333,1,0.0,0
15327.0,52,1,0.0,1
15329.0,38,3,0.0,1
15330.0,31,2,0.0,1
15333.0,207,1,0.0,0
15334.0,156,3,0.0,0
15335.0,52,1,0.0,1
15339.0,65,2,0.0,1
15341.0,80,1,0.0,1
15342.0,129,1,0.0,1
15343.0,86,1,0.0,1
15344.0,0,3,0.0,1
15345.0,45,1,0.0,1
15346.0,332,1,0.0,0
15347.0,365,1,0.0,0
15348.0,71,1,0.0,1
15349.0,157,2,0.0,0
15350.0,372,1,0.0,0
15351.0,11,7,0.0,1
15353.0,254,2,0.0,0
15355.0,28,2,0.0,1
15356.0,30,10,0.0,1
15358.0,4,22,0.0,3
15360.0,39,1,0.0,1
15361.0,361,1,0.0,0
15363.0,372,1,0.0,0
15364.0,95,2,0.0,1
15365.0,25,7,0.0,1
15366.0,74,2,0.0,1
15367.0,56,4,0.0,1
15368.0,20,1,0.0,1
15370.0,40,7,0.0,1
15372.0,136,1,0.0,1
15373.0,7,12,0.0,1
15374.0,128,1,0.0,1
15376.0,39,3,0.0,1
15379.0,168,7,0.0,0
15380.0,8,5,0.0,1
15381.0,213,2,0.0,0
15382.0,14,6,0.0,1
15384.0,169,2,0.0,0
15385.0,39,1,0.0,1
15386.0,185,1,0.0,0
15389.0,171,1,0.0,0
15392.0,4,4,0.0,1
15393.0,15,2,0.0,1
15394.0,9,4,0.0,1
15395.0,325,1,0.0,0
15396.0,112,1,0.0,1
15397.0,289,1,0.0,0
15398.0,15,2,0.0,1
15399.0,0,3,0.0,1
15400.0,91,5,0.0,1
15402.0,148,2,0.0,0
15405.0,188,1,0.0,0
15406.0,30,2,0.0,1
15407.0,33,4,0.0,1
15408.0,263,1,0.0,0
15410.0,83,8,0.0,1
15411.0,25,4,0.0,1
15412.0,170,1,0.0,0
15414.0,9,3,0.0,1
15415.0,312,1,0.0,0
15416.0,64,4,0.0,1
15417.0,84,1,0.0,1
15419.0,24,1,0.0,1
15421.0,58,4,0.0,1
15422.0,322,2,0.0,0
15423.0,37,1,0.0,1
15424.0,253,2,0.0,0
15426.0,18,5,0.0,1
15427.0,32,3,0.0,1
15428.0,14,1,0.0,1
15429.0,26,2,0.0,1
15432.0,22,1,0.0,1
15433.0,213,2,0.0,0
15434.0,7,5,0.0,1
